SEM,PYEAR,HTNO,SCODE,SUBNAME,INTM,EXTM,RES,R1,R2,R3
22,2023JULY,216Q1A4442,R2022441,R PROGRAMMING LAB,A,1.5,11,,,
11,2022sep,216Q1A4442,R201115,APPLIED CHEMISTRY,C,3,21,,,
21,2023jan,216Q1A4442,R2021425,MOBILE APP DEVELOPMENT,A+,2,0,,,
21,2023jan,216Q1A4442,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A,1.5,10,,,
21,2023jan,216Q1A4442,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A+,1.5,14,,,
21,2023jan,216Q1A4442,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,216Q1A4442,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,C,3,20,,,
21,2023jan,216Q1A4442,R2021121,DATABASE MANAGEMENT SYSTEMS,C,3,23,,,
21,2023jan,216Q1A4442,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,C,3,21,,,
21,2023jan,216Q1A4442,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
21,2023jan,216Q1A4442,R2021011,MATHEMATICS-III,D,3,24,,,
21,2023jan,216Q1A4442,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A+,1.5,14,,,
21,2023jan,216Q1A4442,R2021441,FUNDAMENTALS OF DATA SCIENCE,D,3,22,,,
11,2022APR,216Q1A4442,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A,1.5,13,,,
11,2022APR,216Q1A4442,R201118,COMPUTER ENGINEERING WORKSHOP,A+,3,14,,,
11,2022APR,216Q1A4442,R201116,APPLIED CHEMISTRY LAB,A+,1.5,13,,,
11,2022APR,216Q1A4442,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,216Q1A4442,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,216Q1A4442,R201102,COMMUNICATIVE ENGLISH,B,3,22,,,
11,2022APR,216Q1A4442,R201101,MATHEMATICS - I,B,3,24,,,
11,2022APR,216Q1A4442,R201115,APPLIED CHEMISTRY,F,0,21,,,
11,2022APR,216Q1A4442,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,C,3,22,,,
12,2022aug,216Q1A4442,R201221,DIGITAL LOGIC DESIGN,D,3,22,,,
12,2022aug,216Q1A4442,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,14,,,
12,2022aug,216Q1A4442,R201201,MATHEMATICS-II,B,3,26,,,
12,2022aug,216Q1A4442,R201218,DATA STRUCTURES,D,3,22,,,
12,2022aug,216Q1A4442,R201225,PYTHON PROGRAMMING,C,3,23,,,
12,2022aug,216Q1A4442,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,216Q1A4442,R201233,APPLIED PHYSICS LABORATORY,A+,1.5,14,,,
12,2022aug,216Q1A4442,R201241,DATA STRUCTURES LABORATORY,A+,1.5,15,,,
12,2022aug,216Q1A4442,R201207,APPLIED PHYSICS,D,3,22,,,
11,2023july,216Q1A4443,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,E,3,22,,,
21,2023JULY,216Q1A4443,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,F,0,22,,,
22,2023JULY,216Q1A4443,R2022444,MONGO DB,A+,2,0,,,
22,2023JULY,216Q1A4443,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,11,,,
22,2023JULY,216Q1A4443,R2022442,DATA MINING USING PYTHON LAB,A,1.5,12,,,
22,2023JULY,216Q1A4443,R2022441,R PROGRAMMING LAB,A,1.5,12,,,
22,2023JULY,216Q1A4443,R2022422,DATA WAREHOUSING AND MINING,C,3,24,,,
22,2023JULY,216Q1A4443,R2022421,COMPUTER ORGANIZATION,E,3,21,,,
22,2023JULY,216Q1A4443,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,F,0,28,,,
22,2023JULY,216Q1A4443,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,F,0,27,,,
21,2023JULY,216Q1A4443,R2021011,MATHEMATICS-III,D,3,19,,,
21,2023JULY,216Q1A4443,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,E,3,20,,,
22,2023JULY,216Q1A4443,R2022051,PROBABILITY AND STATISTICS,F,0,19,,,
21,2023jan,216Q1A4443,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,216Q1A4443,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A,1.5,10,,,
21,2023jan,216Q1A4443,R2021441,FUNDAMENTALS OF DATA SCIENCE,D,3,23,,,
21,2023jan,216Q1A4443,R2021011,MATHEMATICS-III,F,0,19,,,
12,2023jan,216Q1A4443,R201225,PYTHON PROGRAMMING,F,0,20,,,
21,2023jan,216Q1A4443,R2021425,MOBILE APP DEVELOPMENT,A+,2,0,,,
21,2023jan,216Q1A4443,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A,1.5,12,,,
21,2023jan,216Q1A4443,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,20,,,
21,2023jan,216Q1A4443,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A,1.5,10,,,
21,2023jan,216Q1A4443,R2021121,DATABASE MANAGEMENT SYSTEMS,E,3,25,,,
21,2023jan,216Q1A4443,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,F,0,22,,,
21,2023jan,216Q1A4443,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
12,2023jan,216Q1A4443,R201201,MATHEMATICS-II,E,3,20,,,
11,2023feb,216Q1A4443,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,22,,,
11,2022APR,216Q1A4443,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A+,1.5,13,,,
11,2022APR,216Q1A4443,R201118,COMPUTER ENGINEERING WORKSHOP,A+,3,15,,,
11,2022APR,216Q1A4443,R201116,APPLIED CHEMISTRY LAB,A,1.5,13,,,
11,2022APR,216Q1A4443,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,216Q1A4443,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,22,,,
11,2022APR,216Q1A4443,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A+,1.5,12,,,
11,2022APR,216Q1A4443,R201102,COMMUNICATIVE ENGLISH,C,3,24,,,
11,2022APR,216Q1A4443,R201101,MATHEMATICS - I,D,3,25,,,
11,2022APR,216Q1A4443,R201115,APPLIED CHEMISTRY,D,3,22,,,
12,2022aug,216Q1A4443,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,13,,,
12,2022aug,216Q1A4443,R201218,DATA STRUCTURES,D,3,20,,,
12,2022aug,216Q1A4443,R201207,APPLIED PHYSICS,E,3,21,,,
12,2022aug,216Q1A4443,R201201,MATHEMATICS-II,F,0,20,,,
12,2022aug,216Q1A4443,R201225,PYTHON PROGRAMMING,F,0,20,,,
12,2022aug,216Q1A4443,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,216Q1A4443,R201221,DIGITAL LOGIC DESIGN,D,3,22,,,
12,2022aug,216Q1A4443,R201241,DATA STRUCTURES LABORATORY,A,1.5,13,,,
12,2022aug,216Q1A4443,R201233,APPLIED PHYSICS LABORATORY,A+,1.5,13,,,
22,2023JULY,216Q1A4444,R2022421,COMPUTER ORGANIZATION,C,3,27,,,
21,2023JULY,216Q1A4444,R2021011,MATHEMATICS-III,D,3,24,,,
21,2023JULY,216Q1A4444,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,D,3,22,,,
22,2023JULY,216Q1A4444,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,D,3,29,,,
22,2023JULY,216Q1A4444,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,C,3,28,,,
22,2023JULY,216Q1A4444,R2022051,PROBABILITY AND STATISTICS,D,3,27,,,
22,2023JULY,216Q1A4444,R2022444,MONGO DB,A+,2,0,,,
22,2023JULY,216Q1A4444,R2022422,DATA WAREHOUSING AND MINING,C,3,26,,,
22,2023JULY,216Q1A4444,R2022442,DATA MINING USING PYTHON LAB,A,1.5,12,,,
22,2023JULY,216Q1A4444,R2022441,R PROGRAMMING LAB,A,1.5,11,,,
22,2023JULY,216Q1A4444,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,11,,,
12,2023aug,216Q1A4444,R201221,DIGITAL LOGIC DESIGN,E,3,23,,,
11,2022sep,216Q1A4444,R201101,MATHEMATICS - I,C,3,23,,,
21,2023jan,216Q1A4444,R2021011,MATHEMATICS-III,F,0,24,,,
21,2023jan,216Q1A4444,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
21,2023jan,216Q1A4444,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,D,3,25,,,
21,2023jan,216Q1A4444,R2021121,DATABASE MANAGEMENT SYSTEMS,D,3,28,,,
21,2023jan,216Q1A4444,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A,1.5,13,,,
12,2023jan,216Q1A4444,R201221,DIGITAL LOGIC DESIGN,F,0,23,,,
21,2023jan,216Q1A4444,R2021425,MOBILE APP DEVELOPMENT,A+,2,0,,,
21,2023jan,216Q1A4444,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,216Q1A4444,R2021441,FUNDAMENTALS OF DATA SCIENCE,D,3,21,,,
21,2023jan,216Q1A4444,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A+,1.5,14,,,
21,2023jan,216Q1A4444,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A+,1.5,14,,,
21,2023jan,216Q1A4444,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,F,0,22,,,
12,2022aug,216Q1A4444,R201225,PYTHON PROGRAMMING,E,3,19,,,
12,2022aug,216Q1A4444,R201225,PYTHON PROGRAMMING,E,3,19,,,
11,2022APR,216Q1A4444,R201118,COMPUTER ENGINEERING WORKSHOP,A+,3,14,,,
11,2022APR,216Q1A4444,R201116,APPLIED CHEMISTRY LAB,A,1.5,13,,,
11,2022APR,216Q1A4444,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,216Q1A4444,R201115,APPLIED CHEMISTRY,D,3,21,,,
11,2022APR,216Q1A4444,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,E,3,21,,,
11,2022APR,216Q1A4444,R201102,COMMUNICATIVE ENGLISH,C,3,22,,,
11,2022APR,216Q1A4444,R201101,MATHEMATICS - I,F,0,23,,,
11,2022APR,216Q1A4444,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A,1.5,13,,,
11,2022APR,216Q1A4444,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
12,2022aug,216Q1A4444,R201221,DIGITAL LOGIC DESIGN,F,0,23,,,
12,2022aug,216Q1A4444,R201201,MATHEMATICS-II,E,3,21,,,
12,2022aug,216Q1A4444,R201207,APPLIED PHYSICS,E,3,21,,,
12,2022aug,216Q1A4444,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,12,,,
12,2022aug,216Q1A4444,R201241,DATA STRUCTURES LABORATORY,A,1.5,12,,,
12,2022aug,216Q1A4444,R201218,DATA STRUCTURES,D,3,19,,,
12,2022aug,216Q1A4444,R201233,APPLIED PHYSICS LABORATORY,A,1.5,13,,,
12,2022aug,216Q1A4444,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,216Q1A4444,R201225,PYTHON PROGRAMMING,F,0,19,,,
22,2023JULY,216Q1A4446,R2022444,MONGO DB,A+,2,0,,,
22,2023JULY,216Q1A4446,R2022422,DATA WAREHOUSING AND MINING,E,3,21,,,
22,2023JULY,216Q1A4446,R2022441,R PROGRAMMING LAB,A,1.5,11,,,
22,2023JULY,216Q1A4446,R2022442,DATA MINING USING PYTHON LAB,A,1.5,12,,,
22,2023JULY,216Q1A4446,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,11,,,
21,2023JULY,216Q1A4446,R2021011,MATHEMATICS-III,D,3,22,,,
21,2023JULY,216Q1A4446,R2021441,FUNDAMENTALS OF DATA SCIENCE,D,3,26,,,
22,2023JULY,216Q1A4446,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,F,0,26,,,
22,2023JULY,216Q1A4446,R2022051,PROBABILITY AND STATISTICS,E,3,22,,,
22,2023JULY,216Q1A4446,R2022421,COMPUTER ORGANIZATION,F,0,25,,,
22,2023JULY,216Q1A4446,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,F,0,24,,,
21,2023JULY,216Q1A4446,R2021121,DATABASE MANAGEMENT SYSTEMS,F,0,24,,,
11,2022sep,216Q1A4446,R201101,MATHEMATICS - I,C,3,24,,,
11,2022sep,216Q1A4446,R201115,APPLIED CHEMISTRY,D,3,21,,,
21,2023jan,216Q1A4446,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A+,1.5,15,,,
21,2023jan,216Q1A4446,R2021441,FUNDAMENTALS OF DATA SCIENCE,F,0,26,,,
21,2023jan,216Q1A4446,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,216Q1A4446,R2021425,MOBILE APP DEVELOPMENT,A+,2,0,,,
21,2023jan,216Q1A4446,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A+,1.5,15,,,
21,2023jan,216Q1A4446,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,D,3,23,,,
21,2023jan,216Q1A4446,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
21,2023jan,216Q1A4446,R2021011,MATHEMATICS-III,F,0,22,,,
21,2023jan,216Q1A4446,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,D,3,25,,,
21,2023jan,216Q1A4446,R2021121,DATABASE MANAGEMENT SYSTEMS,F,0,24,,,
21,2023jan,216Q1A4446,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A+,1.5,15,,,
12,2023jan,216Q1A4446,R201225,PYTHON PROGRAMMING,F,0,18,,,
12,2023jan,216Q1A4446,R201221,DIGITAL LOGIC DESIGN,F,0,19,,,
12,2023jan,216Q1A4446,R201201,MATHEMATICS-II,F,0,18,,,
11,2022APR,216Q1A4446,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A,1.5,11,,,
11,2022APR,216Q1A4446,R201118,COMPUTER ENGINEERING WORKSHOP,A+,3,14,,,
11,2022APR,216Q1A4446,R201116,APPLIED CHEMISTRY LAB,A,1.5,11,,,
11,2022APR,216Q1A4446,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,216Q1A4446,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,E,3,22,,,
11,2022APR,216Q1A4446,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,216Q1A4446,R201102,COMMUNICATIVE ENGLISH,C,3,22,,,
11,2022APR,216Q1A4446,R201101,MATHEMATICS - I,F,0,24,,,
11,2022APR,216Q1A4446,R201115,APPLIED CHEMISTRY,F,0,21,,,
12,2022aug,216Q1A4446,R201241,DATA STRUCTURES LABORATORY,A,1.5,11,,,
12,2022aug,216Q1A4446,R201233,APPLIED PHYSICS LABORATORY,A,1.5,12,,,
12,2022aug,216Q1A4446,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,216Q1A4446,R201225,PYTHON PROGRAMMING,F,0,18,,,
12,2022aug,216Q1A4446,R201221,DIGITAL LOGIC DESIGN,F,0,19,,,
12,2022aug,216Q1A4446,R201218,DATA STRUCTURES,E,3,18,,,
12,2022aug,216Q1A4446,R201207,APPLIED PHYSICS,D,3,21,,,
12,2022aug,216Q1A4446,R201250,PYTHON PROGRAMMING LABORATORY,A+,1.5,13,,,
12,2022aug,216Q1A4446,R201201,MATHEMATICS-II,F,0,18,,,
22,2023JULY,216Q1A4447,R2022051,PROBABILITY AND STATISTICS,C,3,25,,,
22,2023JULY,216Q1A4447,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,D,3,25,,,
22,2023JULY,216Q1A4447,R2022444,MONGO DB,A+,2,0,,,
22,2023JULY,216Q1A4447,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,D,3,29,,,
22,2023JULY,216Q1A4447,R2022421,COMPUTER ORGANIZATION,D,3,25,,,
22,2023JULY,216Q1A4447,R2022441,R PROGRAMMING LAB,A,1.5,11,,,
22,2023JULY,216Q1A4447,R2022442,DATA MINING USING PYTHON LAB,A+,1.5,12,,,
22,2023JULY,216Q1A4447,R2022443,WEB APPLICATION DEVELOPMENT LAB,A+,1.5,12,,,
22,2023JULY,216Q1A4447,R2022422,DATA WAREHOUSING AND MINING,D,3,24,,,
11,2022sep,216Q1A4447,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,C,3,23,,,
11,2022sep,216Q1A4447,R201115,APPLIED CHEMISTRY,C,3,22,,,
21,2023jan,216Q1A4447,R2021441,FUNDAMENTALS OF DATA SCIENCE,D,3,21,,,
21,2023jan,216Q1A4447,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A+,1.5,13,,,
21,2023jan,216Q1A4447,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
21,2023jan,216Q1A4447,R2021425,MOBILE APP DEVELOPMENT,A+,2,0,,,
21,2023jan,216Q1A4447,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A+,1.5,13,,,
21,2023jan,216Q1A4447,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,C,3,21,,,
21,2023jan,216Q1A4447,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A+,1.5,12,,,
21,2023jan,216Q1A4447,R2021121,DATABASE MANAGEMENT SYSTEMS,B,3,24,,,
21,2023jan,216Q1A4447,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,D,3,22,,,
21,2023jan,216Q1A4447,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
21,2023jan,216Q1A4447,R2021011,MATHEMATICS-III,E,3,22,,,
11,2022APR,216Q1A4447,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A+,1.5,15,,,
11,2022APR,216Q1A4447,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,216Q1A4447,R201118,COMPUTER ENGINEERING WORKSHOP,A,3,12,,,
11,2022APR,216Q1A4447,R201116,APPLIED CHEMISTRY LAB,A+,1.5,15,,,
11,2022APR,216Q1A4447,R201101,MATHEMATICS - I,C,3,23,,,
11,2022APR,216Q1A4447,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,23,,,
11,2022APR,216Q1A4447,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A,1.5,12,,,
11,2022APR,216Q1A4447,R201102,COMMUNICATIVE ENGLISH,A,3,24,,,
11,2022APR,216Q1A4447,R201115,APPLIED CHEMISTRY,F,0,22,,,
12,2022aug,216Q1A4447,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,216Q1A4447,R201225,PYTHON PROGRAMMING,D,3,19,,,
12,2022aug,216Q1A4447,R201233,APPLIED PHYSICS LABORATORY,A,1.5,11,,,
12,2022aug,216Q1A4447,R201221,DIGITAL LOGIC DESIGN,E,3,20,,,
12,2022aug,216Q1A4447,R201218,DATA STRUCTURES,D,3,20,,,
12,2022aug,216Q1A4447,R201207,APPLIED PHYSICS,D,3,21,,,
12,2022aug,216Q1A4447,R201201,MATHEMATICS-II,E,3,21,,,
12,2022aug,216Q1A4447,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,12,,,
12,2022aug,216Q1A4447,R201241,DATA STRUCTURES LABORATORY,A,1.5,13,,,
22,2023JULY,216Q1A4448,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,D,3,22,,,
21,2023JULY,216Q1A4448,R2021011,MATHEMATICS-III,B,3,24,,,
22,2023JULY,216Q1A4448,R2022051,PROBABILITY AND STATISTICS,D,3,26,,,
22,2023JULY,216Q1A4448,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,D,3,29,,,
22,2023JULY,216Q1A4448,R2022421,COMPUTER ORGANIZATION,F,0,24,,,
22,2023JULY,216Q1A4448,R2022422,DATA WAREHOUSING AND MINING,C,3,23,,,
22,2023JULY,216Q1A4448,R2022441,R PROGRAMMING LAB,A+,1.5,12,,,
22,2023JULY,216Q1A4448,R2022442,DATA MINING USING PYTHON LAB,A,1.5,12,,,
22,2023JULY,216Q1A4448,R2022443,WEB APPLICATION DEVELOPMENT LAB,A,1.5,11,,,
22,2023JULY,216Q1A4448,R2022444,MONGO DB,A+,2,0,,,
11,2022sep,216Q1A4448,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,D,3,20,,,
21,2023jan,216Q1A4448,R2021424,OBJECT ORIENTED PROGRAMMING WITH JAVA LA,A+,1.5,14,,,
21,2023jan,216Q1A4448,R2021442,FUNDAMENTALS OF DATA SCIENCE LAB,A+,1.5,14,,,
21,2023jan,216Q1A4448,R2021441,FUNDAMENTALS OF DATA SCIENCE,A,3,26,,,
21,2023jan,216Q1A4448,R2021011,MATHEMATICS-III,F,0,24,,,
21,2023jan,216Q1A4448,R2021425,MOBILE APP DEVELOPMENT,A+,2,0,,,
21,2023jan,216Q1A4448,R2021422,OBJECT ORIENTED PROGRAMMING WITH JAVA,C,3,23,,,
21,2023jan,216Q1A4448,R2021123,DATABASE MANAGEMENT SYSTEMS LAB,A+,1.5,13,,,
21,2023jan,216Q1A4448,R2021121,DATABASE MANAGEMENT SYSTEMS,E,3,22,,,
21,2023jan,216Q1A4448,R2021054,MATHEMATICAL FOUNDATIONS OF COMPUTER SCI,D,3,27,,,
21,2023jan,216Q1A4448,R202101A,COMMUNITY SERVICES PROJECT,A+,2,0,,,
21,2023jan,216Q1A4448,R2021426,ESSENCE OF INDIAN TRADITIONAL KNOWLEDGE,COMPLE,0,0,,,
12,2022aug,216Q1A4448,R201225,PYTHON PROGRAMMING,E,3,20,,,
12,2022aug,216Q1A4448,R201225,PYTHON PROGRAMMING,E,3,20,,,
11,2022APR,216Q1A4448,R201113,PROGRAMMING FOR PROBLEM SOLVING USING C,A,1.5,12,,,
11,2022APR,216Q1A4448,R201118,COMPUTER ENGINEERING WORKSHOP,A+,3,13,,,
11,2022APR,216Q1A4448,R201116,APPLIED CHEMISTRY LAB,A+,1.5,12,,,
11,2022APR,216Q1A4448,R201114,ENVIRONMENTAL SCIENCE,COMPLE,0,0,,,
11,2022APR,216Q1A4448,R201110,PROGRAMMING FOR PROBLEM SOLVING USING C,F,0,20,,,
11,2022APR,216Q1A4448,R201106,ENGLISH COMMUNICATION SKILLS LABORATORY,A+,1.5,13,,,
11,2022APR,216Q1A4448,R201102,COMMUNICATIVE ENGLISH,B,3,21,,,
11,2022APR,216Q1A4448,R201101,MATHEMATICS - I,D,3,21,,,
11,2022APR,216Q1A4448,R201115,APPLIED CHEMISTRY,A,3,22,,,
12,2022aug,216Q1A4448,R201233,APPLIED PHYSICS LABORATORY,A,1.5,11,,,
12,2022aug,216Q1A4448,R201218,DATA STRUCTURES,C,3,20,,,
12,2022aug,216Q1A4448,R201207,APPLIED PHYSICS,D,3,19,,,
12,2022aug,216Q1A4448,R201229,CONSTITUTION OF INDIA,COMPLE,0,0,,,
12,2022aug,216Q1A4448,R201201,MATHEMATICS-II,C,3,20,,,
12,2022aug,216Q1A4448,R201250,PYTHON PROGRAMMING LABORATORY,A,1.5,11,,,
12,2022aug,216Q1A4448,R201225,PYTHON PROGRAMMING,F,0,20,,,
12,2022aug,216Q1A4448,R201241,DATA STRUCTURES LABORATORY,A,1.5,12,,,
12,2022aug,216Q1A4448,R201221,DIGITAL LOGIC DESIGN,E,3,21,,,
22,2023JULY,216Q1A4449,R2022053,FORMAL LANGUAGES AND AUTOMATA THEORY,C,3,28,,,
22,2023JULY,216Q1A4449,R2022051,PROBABILITY AND STATISTICS,C,3,28,,,
22,2023JULY,216Q1A4449,R2022421,COMPUTER ORGANIZATION,D,3,27,,,
22,2023JULY,216Q1A4449,R2022422,DATA WAREHOUSING AND MINING,E,3,24,,,
